,Name,URL,Phone,Latitude,Longitude,Address,City,State,ZIP,Vertical,Rating,Review Count,Yelp ID,Review1,Review2,Review3,Vertical1,Vertical2,Vertical3,Reviews,polarity,subjectivity,Word1,Word2,Word3,Word4,Word5
177,The Haven Pizzeria,https://www.yelp.com/biz/the-haven-pizzeria-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16192811904,32.763056,-117.108132,4051 Adams Ave,San Diego,CA,92116,"Pizza, Beer Bar, Sandwiches",4.0,502,L6hoyx_rfnYE3KHYs6V7-w,"The Haven Pizzeria in the trendy University Heights area of San Diego is aptly named.  I went for pizza.  I wasn't expecting gourmet, but that's what I got!...","Super delicious, super crisp - Haven Pizzeria knows how to make a pizza. A pleasant surprise, however, is how freakin' delicious their salads are -...",Really good pizza! We got one with cauliflower crust and one with whole wheat and they were both delicious! I have to give a special shout out to the...,Pizza,Beer Bar,Sandwiches,the haven pizzeria in the trendy university heights area of san diego is aptly named  i went for pizza  i wasnt expecting gourmet but thats what i got super delicious super crisp  haven pizzeria knows how to make a pizza a pleasant surprise however is how freakin delicious their salads are  really good pizza we got one with cauliflower crust and one with whole wheat and they were both delicious i have to give a special shout out to the,0.5922619047619048,0.7656746031746032,pizza,delicious,super,got,pizzeria
178,Nado Republic,https://www.yelp.com/biz/nado-republic-coronado?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16199963271,32.685059,-117.178611,1007 C Ave,Coronado,CA,92118,"Wine Bars, Italian, Pizza",4.5,66,PSuY6or_p82zMNSlbqDX1A,"I used to love in Coronado, raised my kids here.
This restaurant ""experience "" is the best ever, for a more relaxed & fun meal.

Start out, FABULOUS fresh...","I never leave bad reviews but I wanted to warn gnocchi lovers. Saw an old yelp pic of their gnocchi and I thought it looked great. 

I was served the most...",Nado Republic is my favorite Italian place in Coronado! The Mediterranea Insalate was huge and even more delicious than expected. We split it up amongst 3...,Wine Bars,Italian,Pizza,i used to love in coronado raised my kids herethis restaurant experience  is the best ever for a more relaxed  fun mealstart out fabulous fresh i never leave bad reviews but i wanted to warn gnocchi lovers saw an old yelp pic of their gnocchi and i thought it looked great i was served the most nado republic is my favorite italian place in coronado the mediterranea insalate was huge and even more delicious than expected we split it up amongst ,0.37500000000000006,0.5635416666666667,gnocchi,coronado,restaurant,great,bad
179,Puerto La Boca,https://www.yelp.com/biz/puerto-la-boca-san-diego-4?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16192344900,32.72605,-117.1697,2060 India St,San Diego,CA,92101,"Steakhouses, Argentine, Italian",4.0,915,TCRBkWsypSVWiuN5Id5kkA,"Everything about this dining experience was amazing! Excellent customer service, excellent food, and excellent drink. We started off with the bread and...","I. Love. This. Place. 

Ambiance : 
The dining room is formal; linen tablecloths and candles.  I prefer the bar area; it is more casual. The manager,...","Had a nice time at this restaurant.
Located in Little Italy-
Food was excellent and service was great too. Must try Steak and 
Chicken empanadas were...",Steakhouses,Argentine,Italian,everything about this dining experience was amazing excellent customer service excellent food and excellent drink we started off with the bread and i love this place ambiance  the dining room is formal linen tablecloths and candles  i prefer the bar area it is more casual the manager had a nice time at this restaurantlocated in little italyfood was excellent and service was great too must try steak and chicken empanadas were,0.47604166666666664,0.8388888888888889,excellent,dining,service,time,drink
180,Rosemary,https://www.yelp.com/biz/rosemary-coronado?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16195370054,32.69852,-117.17297,120 Orange Ave,Coronado,CA,92118,Italian,4.5,57,31bMQg9aSZZWWloKkgyowg,What an incredible place for happy hour. They give you half off all small plates and most drinks. I had three plates of food and I was totally stuffed for...,"Found a new fave here - great tasting Italian food
Food was on point, fairly priced, good portion. 
Friendly staff, shout out to Jasmin, clean space, nice...",This was a delightful experience. Good Italian food served in a relaxed local atmosphere. The happy hour menu was wonderful. Try the truffle fries and the...,Italian,None,None,what an incredible place for happy hour they give you half off all small plates and most drinks i had three plates of food and i was totally stuffed for found a new fave here  great tasting italian foodfood was on point fairly priced good portion friendly staff shout out to jasmin clean space nice this was a delightful experience good italian food served in a relaxed local atmosphere the happy hour menu was wonderful try the truffle fries and the,0.4480681818181818,0.6110606060606061,italian,good,happy,plate,hour
181,Donato's Italian Restaurant,https://www.yelp.com/biz/donatos-italian-restaurant-alpine?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16194454006,32.834951079741,-116.75687459472,2654 Alpine Blvd,Alpine,CA,91901,"Italian, Salad, Pizza",3.5,91,qV4GlA0NrEwqcjnRp4EdgA,"Ordered the dinner for 2 to go which includes a mini pizza, ravioli, spaghetti, meatballs, lasagna, antipasto salad, and dinner rolls for $30. Since we were...",I definitely don't recommend this place...food was horrible. We ordered a large pepperoni pizza and garlic cheese bread. The cheese bread tasted like...,I have been a very good customer for over a year since we moved to Alpine. My wife and I eat and drink here about two times a week on the average spending...,Italian,Salad,Pizza,ordered the dinner for  to go which includes a mini pizza ravioli spaghetti meatballs lasagna antipasto salad and dinner rolls for  since we were i definitely dont recommend this placefood was horrible we ordered a large pepperoni pizza and garlic cheese bread the cheese bread tasted like i have been a very good customer for over a year since we moved to alpine my wife and i eat and drink here about two times a week on the average spending,-0.005142857142857155,0.6217142857142857,ordered,pizza,cheese,bread,dinner
182,Theresa’s Restaurant,https://www.yelp.com/biz/theresa-s-restaurant-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,,32.7591831479526,-117.170641832569,875 Hotel Cir S,San Diego,CA,92108,"American (Traditional), Steakhouses, Italian",4.5,3,cG8Xpr3G618HnuWoqhN9Jg,Theresa's Restaurant is the in-house dining venue at the Legacy Hotel Resort and Spa in Mission Valley. The entire complex is brand new with a lot of...,"Came in last night for dinner.  I work next door and had heard about the hotel and restaurant opening, so we decided to give it a try.

Being brand new,...",Theresa's restaurant is an excellent place to stop in and have a drink. We had a gin and tonic. Kyle is a great bartender. He came over to our table and...,American (Traditional),Steakhouses,Italian,theresas restaurant is the inhouse dining venue at the legacy hotel resort and spa in mission valley the entire complex is brand new with a lot of came in last night for dinner  i work next door and had heard about the hotel and restaurant opening so we decided to give it a trybeing brand new theresas restaurant is an excellent place to stop in and have a drink we had a gin and tonic kyle is a great bartender he came over to our table and,0.2215909090909091,0.46884469696969694,restaurant,theresa,hotel,brand,new
183,Little Sam's Pizza,https://www.yelp.com/biz/little-sams-pizza-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18585719900,32.8017385,-117.1401823,3250 Greyling Dr,San Diego,CA,92123,Pizza,4.0,222,rorooN-GTcKfwgZG4bnFBw,"The pizza is good, the delivery guy is friendly, they notify you via email and text message to keep you informed. I'll order here always! Thank you!",Delicious pizza!! Excellent price!! I stumbled upon this hidden jewel while shopping at CVS. A giant/king was only $27. X large pepperoni $17. Unbeatable...,"I'm not a stranger to this place since I grew up in Serra Mesa but I've only eaten here a few times (I can count on one hand), but it's still really sad...",Pizza,None,None,the pizza is good the delivery guy is friendly they notify you via email and text message to keep you informed ill order here always thank you delicious pizza excellent price i stumbled upon this hidden jewel while shopping at cvs a giantking was only  x large pepperoni  unbeatable im not a stranger to this place since i grew up in serra mesa but ive only eaten here a few times i can count on one hand but its still really sad,0.17478354978354982,0.7238095238095238,pizza,count,delicious,excellent,jewel
184,Patxi's Pizza,https://www.yelp.com/biz/patxis-pizza-san-diego-2?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16195018000,32.748086,-117.16217483,3888 Fourth Ave,San Diego,CA,92103,"Pizza, Salad, Italian",4.0,52,87yYbCVBeAwCd_dIkc3ksw,"Bare bones interior meant for efficiency. 

FOOD IS AMAZING!

Tiki Masala Pizza is my new favorite food. 
Honey on it was suggested and is wow!

Must go....",I first went to Patxi's with my dad when we lived up in the Bay Area. Their original location in Palo Alto holds some significant memories for me. Long...,"There's a  sign that reads, Patxi's Pizza. It's on University Ave; the place is the closest we found. After passing the place for a few months, we finally...",Pizza,Salad,Italian,bare bones interior meant for efficiency food is amazingtiki masala pizza is my new favorite food honey on it was suggested and is wowmust go i first went to patxis with my dad when we lived up in the bay area their original location in palo alto holds some significant memories for me long theres a  sign that reads patxis pizza its on university ave the place is the closest we found after passing the place for a few months we finally,0.1595959595959596,0.5569865319865319,food,place,patxis,pizza,bay
185,Rosa's PIZZA,https://www.yelp.com/biz/rosas-pizza-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18582781222,32.814729,-117.15372,3860 Convoy St,San Diego,CA,92111,"Pizza, Italian, Sandwiches",4.0,136,oKU1BivXo5e4bwsscJMIpg,Rosas pizza is my favorite pizza place in San Diego. The quality of ingredients and available toppings to choose from make this gem one of a kind for the...,I enjoy the rosas super sub just no onion very good and new owner is cool and friendly. Thanks for keeping it enjoyable,The pizza is huge and tastes amazing. The best pizza ive had in a long time! You gotta give this place a try. I'll be back for sure!,Pizza,Italian,Sandwiches,rosas pizza is my favorite pizza place in san diego the quality of ingredients and available toppings to choose from make this gem one of a kind for the i enjoy the rosas super sub just no onion very good and new owner is cool and friendly thanks for keeping it enjoyable the pizza is huge and tastes amazing the best pizza ive had in a long time you gotta give this place a try ill be back for sure,0.36970538720538726,0.6133389450056117,pizza,rosa,place,thanks,taste
186,Isola Pizza Bar,https://www.yelp.com/biz/isola-pizza-bar-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16192554230,32.7212,-117.16853,1526 India St,San Diego,CA,92101,"Pizza, Wine Bars, Tapas Bars",4.0,1054,C48HME8YPvtJoRYctottjQ,"Welp, this might be my new favorite pizza place in SD. Tried them for the first time during quarantine 2 weeks ago. They are offering pickup, and with the...",Got an order for pick up today! Isola is keeping the same great standard as always during the coronavirus times! They even customized my vegetarian pasta...,I had never been to Isola in little Italy until I saw a post on Instagram about their generous donation of free pizza for frontline workers fighting against...,Pizza,Wine Bars,Tapas Bars,welp this might be my new favorite pizza place in sd tried them for the first time during quarantine  weeks ago they are offering pickup and with the got an order for pick up today isola is keeping the same great standard as always during the coronavirus times they even customized my vegetarian pasta i had never been to isola in little italy until i saw a post on instagram about their generous donation of free pizza for frontline workers fighting against,0.23735795454545455,0.4953598484848485,isola,time,pizza,welp,pick
